,Origin,Destination,Destination_Latitude,Destination_Longitude
8692,TFU,NRT,35.773213,140.387443
8694,TFU,LYG,34.565938,118.876986
8700,TFU,WEH,37.188142,122.236067
8705,TFU,XFN,32.150067,112.290691
8706,TFU,YCU,35.114987,111.037051
8708,TFU,YIH,30.549934,111.478938
8709,TFU,YTY,32.563057,119.720278
8714,TFU,KWE,26.544217,106.79598
8723,TFU,CGK,-6.130643,106.655526
8724,TFU,DXB,25.256557,55.366071
8728,TFU,IST,41.260278,28.741944
8741,TFU,CMB,7.174112,79.886494
8742,TFU,DOH,25.260988,51.613594
8744,TFU,MLE,4.19183,73.529108
8748,TFU,ENH,30.321934,109.482012
8750,TFU,PNH,11.552193,104.846174
8751,TFU,TAS,41.257893,69.281204
8754,TFU,SHS,30.321995,112.2781
8758,TFU,ACX,25.085556,104.959444
8763,TFU,HIA,33.7875,119.12778
8768,TFU,CNX,18.769574,98.968409
8769,TFU,FRU,43.053581,74.469449
8770,TFU,MNL,14.511205,121.019208
8771,TFU,VTE,17.975432,102.567721
8774,THR,MHD,36.235207,59.640996
8816,TNA,CAN,23.387862,113.29734
8817,TNA,TFU,30.314195,104.44186
8818,TNA,SZX,22.639444,113.810833
8819,TNA,HRB,45.620854,126.23644
8820,TNA,CSX,28.193336,113.214592
8821,TNA,XIY,34.438416,108.760946
8822,TNA,CKG,29.7192,106.641998
8823,TNA,KMG,25.101944,102.929167
8824,TNA,URC,43.90126,87.475148
8825,TNA,WUH,30.776789,114.217577
8826,TNA,DLC,38.96102,121.539991
8827,TNA,XMN,24.543064,118.134178
8828,TNA,KWE,26.544217,106.79598
8829,TNA,CGQ,43.99611,125.68528
8830,TNA,SHE,41.634992,123.485731
8831,TNA,LHW,36.509497,103.61756
8832,TNA,INC,38.323031,106.388059
8833,TNA,HET,40.854712,111.814157
8834,TNA,CTU,30.581134,103.956799
8835,TNA,FOC,25.931231,119.66923
8836,TNA,PVG,31.143333,121.805278
8837,TNA,SHA,31.19779,121.333473
8838,TNA,KHN,28.859902,115.907845
8839,TNA,NNG,22.61321,108.167501
8840,TNA,HAK,19.934877,110.45896
8841,TNA,JJN,24.802809,118.587293
8842,TNA,KWL,25.217585,110.046839
8843,TNA,SYX,18.305276,109.40888
8844,TNA,KIX,34.43533,135.243977
8845,TNA,ICN,37.458764,126.441961
8846,TNA,XNN,36.527506,102.043002
8847,TNA,WNZ,27.91566,120.847381
8848,TNA,ZUH,22.011788,113.370601
8849,TNA,MIG,31.427633,104.747139
8850,TNA,LJG,26.679975,100.245768
8851,TNA,HKG,22.315248,113.93649
8852,TNA,CIF,42.154523,118.833173
8853,TNA,SWA,23.54944,116.510277
8854,TNA,UYN,38.361466,109.596181
8855,TNA,WEH,37.188142,122.236067
8856,TNA,SHS,30.321995,112.2781
8857,TNA,YBP,28.801665,104.551835
8858,TNA,YNT,37.657222,120.987222
8860,TNA,LZO,29.030556,105.46889
8861,TNA,DYG,29.10712,110.445685
8862,TNA,HLD,49.209906,119.818129
8863,TNA,BKK,13.693062,100.752044
8864,TNA,DSN,39.496721,109.860527
8865,TNA,HSN,29.935258,122.356914
8866,TNA,KOW,25.849628,114.777786
8867,TNA,SIN,1.361173,103.990201
8874,TNA,DMK,13.9125,100.606667
8875,TNA,YIH,30.549934,111.478938
8877,TNA,HYN,28.562224,121.428614
8878,TNA,WMT,27.96222,106.435
8881,TNA,JHG,21.973422,100.766454
8882,TNA,YIW,29.344562,120.028808
8883,TNA,JGS,26.856899,114.737
8885,TNA,KHG,39.53689,76.010387
8886,TNA,ZHA,21.214727,110.362715
8887,TNA,ENH,30.321934,109.482012
8890,TNA,PUS,35.179319,128.948728
8891,TPE,HKG,22.315248,113.93649
8892,TPE,NRT,35.773213,140.387443
8893,TPE,KIX,34.43533,135.243977
8894,TPE,BKK,13.693062,100.752044
8895,TPE,ICN,37.458764,126.441961
8896,TPE,MNL,14.511205,121.019208
8897,TPE,OKA,26.204954,127.645842
8898,TPE,SIN,1.361173,103.990201
8899,TPE,PVG,31.143333,121.805278
8900,TPE,SGN,10.813045,106.662477
8901,TPE,PUS,35.179319,128.948728
8902,TPE,MFM,22.156587,113.57285
8903,TPE,KUL,2.744344,101.717259
8904,TPE,FUK,33.584286,130.443891
8905,TPE,NGO,34.858333,136.805278
8906,TPE,HAN,21.214184,105.802827
8907,TPE,CTS,42.787281,141.681341
8908,TPE,DAD,16.053339,108.202753
8909,TPE,CGK,-6.130643,106.655526
8910,TPE,PEK,40.078538,116.587095
8911,TPE,CNX,18.769574,98.968409
8912,TPE,SZX,22.639444,113.810833
8913,TPE,CJU,33.506698,126.493119
8915,TPE,CEB,10.313333,123.982778
8916,TPE,DMK,13.9125,100.606667
8917,TPE,CAN,23.387862,113.29734
8919,TPE,HND,35.553476,139.781206
8920,TPE,CRK,15.187696,120.549789
8921,TPE,XMN,24.543064,118.134178
8923,TPE,DPS,-8.748056,115.1675
8925,TPE,HGH,30.236934,120.432356
8926,TPE,PEN,5.292961,100.265173
8928,TPE,IST,41.260278,28.741944
8929,TPE,PNH,11.552193,104.846174
8931,TPE,NKG,31.735737,118.86652
8932,TPE,TFU,30.314195,104.44186
8933,TPE,NGB,29.826696,121.462002
8936,TPE,BKI,5.923961,116.050753
8937,TPE,CGO,34.527519,113.840242
8938,TPE,DXB,25.256557,55.366071
8939,TPE,FOC,25.931231,119.66923
8943,TPE,CKG,29.7192,106.641998
8944,TPE,TAO,36.361944,120.088333
8946,TPE,WUH,30.776789,114.217577
8947,TPE,HKT,8.107619,98.306436
8952,TPE,KOJ,31.801224,130.715616
8961,TRV,BLR,13.200771,77.710228
8962,TRV,AUH,24.426912,54.645974
8963,TRV,BOM,19.089891,72.868047
8964,TRV,DEL,28.556162,77.099958
8965,TRV,HYD,17.233702,78.430427
8966,TRV,MAA,12.982267,80.163782
8967,TRV,SHJ,25.320873,55.52029
8968,TRV,DXB,25.256557,55.366071
8969,TRV,MCT,23.600739,58.284042
8970,TRV,DOH,25.260988,51.613594
8971,TRV,BAH,26.269181,50.62605
8972,TRV,KUL,2.744344,101.717259
8973,TRV,COK,10.155644,76.390537
8974,TRV,DMM,26.471111,49.797778
8975,TRV,SIN,1.361173,103.990201
8976,TRV,KWI,29.240116,47.971251
8977,TRV,CMB,7.174112,79.886494
8978,TRV,MLE,4.19183,73.529108
8981,TRV,RUH,24.959289,46.702876
8982,TSN,XIY,34.438416,108.760946
8983,TSN,SZX,22.639444,113.810833
8984,TSN,CSX,28.193336,113.214592
8985,TSN,CAN,23.387862,113.29734
8986,TSN,TFU,30.314195,104.44186
8987,TSN,SHA,31.19779,121.333473
8988,TSN,KMG,25.101944,102.929167
8989,TSN,DLC,38.96102,121.539991
8990,TSN,WUH,30.776789,114.217577
8991,TSN,CTU,30.581134,103.956799
8992,TSN,HGH,30.236934,120.432356
8993,TSN,LHW,36.509497,103.61756
8994,TSN,CKG,29.7192,106.641998
8995,TSN,PVG,31.143333,121.805278
8996,TSN,XMN,24.543064,118.134178
8997,TSN,URC,43.90126,87.475148
8998,TSN,HRB,45.620854,126.23644
8999,TSN,HET,40.854712,111.814157
9000,TSN,KWE,26.544217,106.79598
9001,TSN,INC,38.323031,106.388059
9002,TSN,ICN,37.458764,126.441961
9003,TSN,CGQ,43.99611,125.68528
9004,TSN,KHN,28.859902,115.907845
9005,TSN,WNZ,27.91566,120.847381
9006,TSN,KWL,25.217585,110.046839
9007,TSN,FOC,25.931231,119.66923
9008,TSN,NGB,29.826696,121.462002
9009,TSN,ZUH,22.011788,113.370601
9010,TSN,HAK,19.934877,110.45896
9011,TSN,UYN,38.361466,109.596181
9012,TSN,NNG,22.61321,108.167501
9013,TSN,SYX,18.305276,109.40888
9014,TSN,XNN,36.527506,102.043002
9015,TSN,DSN,39.496721,109.860527
9016,TSN,TYN,37.754996,112.62585
9017,TSN,LJG,26.679975,100.245768
9020,TSN,YIH,30.549934,111.478938
9021,TSN,JUZ,28.966667,118.833333
9022,TSN,YBP,28.801665,104.551835
9023,TSN,KOW,25.849628,114.777786
9025,TSN,CIF,42.154523,118.833173
9027,TSN,HKG,22.315248,113.93649
9028,TSN,HLD,49.209906,119.818129
9029,TSN,HSN,29.935258,122.356914
9030,TSN,DYG,29.10712,110.445685
9032,TSN,KIX,34.43533,135.243977
9034,TSN,MIG,31.427633,104.747139
9035,TSN,NTG,32.072921,120.975605
9036,TSN,NRT,35.773213,140.387443
9037,TSN,NGO,34.858333,136.805278
9038,TSN,SIN,1.361173,103.990201
9040,TSN,YCU,35.114987,111.037051
9044,TSN,HFE,31.992778,116.973333
9045,TSN,JHG,21.973422,100.766454
9047,TSN,SHE,41.634992,123.485731
9049,TSN,ENH,30.321934,109.482012
9050,TSN,FUG,32.866667,115.7
9051,TSN,HND,35.553476,139.781206
9052,TSN,JJN,24.802809,118.587293
9056,TSN,WMT,27.96222,106.435
9059,TSN,YIW,29.344562,120.028808
9060,TSN,HNY,26.723889,112.618333
9061,TSN,BAV,40.563442,109.998495
9064,TSN,HYN,28.562224,121.428614
9067,TSN,CGO,34.527519,113.840242
9068,TSN,LZO,29.030556,105.46889
9069,TSN,MFM,22.156587,113.57285
9070,TYN,SHA,31.19779,121.333473
9071,TYN,HGH,30.236934,120.432356
9072,TYN,NKG,31.735737,118.86652
9073,TYN,CAN,23.387862,113.29734
9074,TYN,TFU,30.314195,104.44186
9075,TYN,KMG,25.101944,102.929167
9076,TYN,CKG,29.7192,106.641998
9077,TYN,SZX,22.639444,113.810833
9078,TYN,WUH,30.776789,114.217577
9079,TYN,CSX,28.193336,113.214592
9080,TYN,DLC,38.96102,121.539991
9081,TYN,PVG,31.143333,121.805278
9082,TYN,SHE,41.634992,123.485731
9083,TYN,TAO,36.361944,120.088333
9084,TYN,KWE,26.544217,106.79598
9085,TYN,XMN,24.543064,118.134178
9086,TYN,URC,43.90126,87.475148
9087,TYN,ZUH,22.011788,113.370601
9088,TYN,KHN,28.859902,115.907845
9089,TYN,HFE,31.992778,116.973333
9090,TYN,BAV,40.563442,109.998495
9091,TYN,KWL,25.217585,110.046839
9092,TYN,SYX,18.305276,109.40888
9093,TYN,FOC,25.931231,119.66923
9094,TYN,HRB,45.620854,126.23644
9095,TYN,CTU,30.581134,103.956799
9096,TYN,PEK,40.078538,116.587095
9097,TYN,WUX,31.492889,120.424374
9098,TYN,YIH,30.549934,111.478938
9099,TYN,HAK,19.934877,110.45896
9100,TYN,LHW,36.509497,103.61756
9101,TYN,TSN,39.128273,117.355906
9102,TYN,CGQ,43.99611,125.68528
9103,TYN,NGB,29.826696,121.462002
9104,TYN,YNT,37.657222,120.987222
9105,TYN,HET,40.854712,111.814157
9106,TYN,SWA,23.54944,116.510277
9107,TYN,INC,38.323031,106.388059
9110,TYN,DSN,39.496721,109.860527
9111,TYN,ENH,30.321934,109.482012
9112,TYN,CZX,31.914116,119.779762
9113,TYN,YIW,29.344562,120.028808
9114,TYN,WNZ,27.91566,120.847381
9115,TYN,XNN,36.527506,102.043002
9116,TYN,HLD,49.209906,119.818129
9117,TYN,BKK,13.693062,100.752044
9118,TYN,CIF,42.154523,118.833173
9119,TYN,HIA,33.7875,119.12778
9120,TYN,LJG,26.679975,100.245768
9123,TYN,KOW,25.849628,114.777786
9124,TYN,SHS,30.321995,112.2781
9125,TYN,WEH,37.188142,122.236067
9127,TYN,JUZ,28.966667,118.833333
9128,TYN,NTG,32.072921,120.975605
9130,TYN,LYI,35.047477,118.407068
9131,TYN,YBP,28.801665,104.551835
9133,TYN,YTY,32.563057,119.720278
9134,TYN,HKG,22.315248,113.93649
9136,TYN,NNG,22.61321,108.167501
9140,TYN,ICN,37.458764,126.441961
9141,TZX,SAW,40.904676,29.309188
9142,TZX,IST,41.260278,28.741944
9143,TZX,ESB,40.114941,32.993145
9144,TZX,RUH,24.959289,46.702876
9145,TZX,ADB,38.294403,27.147594
9146,TZX,AYT,36.899282,30.801349
9147,TZX,AMM,31.722535,35.989318
9148,TZX,BGW,33.255879,44.232069
9149,TZX,GYD,40.462487,50.05039
9150,TZX,JED,21.670232,39.150579
9151,TZX,DXB,25.256557,55.366071
9152,TZX,KWI,29.240116,47.971251
9153,TZX,SHJ,25.320873,55.52029
9155,TZX,BAH,26.269181,50.62605
9156,TZX,DOH,25.260988,51.613594
9160,TZX,MCT,23.600739,58.284042
9162,UBN,ICN,37.458764,126.441961
9163,UBN,PEK,40.078538,116.587095
9164,UBN,NRT,35.773213,140.387443
9165,UBN,HKG,22.315248,113.93649
9166,UBN,IST,41.260278,28.741944
9167,UBN,PUS,35.179319,128.948728
9168,UBN,PKX,39.508611,116.410833
9169,UBN,HET,40.854712,111.814157
9170,UBN,ALA,43.35136,77.037091
9180,UBN,HKT,8.107619,98.306436
9181,UBN,KIX,34.43533,135.243977
9184,UBN,BKK,13.693062,100.752044
9185,UBN,CAN,23.387862,113.29734
9186,UBN,HLD,49.209906,119.818129
9187,UBN,SGN,10.813045,106.662477
9188,UPG,CGK,-6.130643,106.655526
9189,UPG,SUB,-7.377937,112.793782
9190,UPG,DPS,-8.748056,115.1675
9193,UPG,BPN,-1.260623,116.900817
9210,UPG,KUL,2.744344,101.717259
9215,UPG,SIN,1.361173,103.990201
9219,URC,KHG,39.53689,76.010387
9220,URC,XIY,34.438416,108.760946
9221,URC,TFU,30.314195,104.44186
9222,URC,CGO,34.527519,113.840242
9223,URC,PKX,39.508611,116.410833
9224,URC,LHW,36.509497,103.61756
9225,URC,CAN,23.387862,113.29734
9227,URC,WUH,30.776789,114.217577
9228,URC,PEK,40.078538,116.587095
9229,URC,CSX,28.193336,113.214592
9230,URC,CKG,29.7192,106.641998
9231,URC,SHA,31.19779,121.333473
9232,URC,HGH,30.236934,120.432356
9233,URC,NKG,31.735737,118.86652
9234,URC,TNA,36.857689,117.206881
9235,URC,YIN,43.951998,81.331444
9236,URC,AKU,41.259984,80.292618
9237,URC,TSN,39.128273,117.355906
9238,URC,INC,38.323031,106.388059
9239,URC,CTU,30.581134,103.956799
9241,URC,SZX,22.639444,113.810833
9242,URC,TYN,37.754996,112.62585
9243,URC,PVG,31.143333,121.805278
9244,URC,SJW,38.281868,114.692106
9245,URC,HET,40.854712,111.814157
9246,URC,HFE,31.992778,116.973333
9247,URC,KRL,41.616399,86.143123
9248,URC,KWE,26.544217,106.79598
9252,URC,ALA,43.35136,77.037091
9254,URC,KMG,25.101944,102.929167
9255,URC,MIG,31.427633,104.747139
9257,URC,TAO,36.361944,120.088333
9258,URC,SHE,41.634992,123.485731
9261,URC,XNN,36.527506,102.043002
9262,URC,TBS,41.674063,44.958958
9263,URC,CGQ,43.99611,125.68528
9265,URC,KHN,28.859902,115.907845
9269,URC,DLC,38.96102,121.539991
9270,URC,YCU,35.114987,111.037051
9272,URC,HRB,45.620854,126.23644
9273,URC,SYX,18.305276,109.40888
9274,URC,HKG,22.315248,113.93649
9275,URC,FRU,43.053581,74.469449
9276,URC,GYD,40.462487,50.05039
9277,URC,LYA,34.736361,112.385406
9278,URC,TAS,41.257893,69.281204
9279,URC,NQZ,51.027811,71.461199
9281,URC,YBP,28.801665,104.551835
9283,URC,IKA,35.408632,51.1548
9286,URC,YIH,30.549934,111.478938
9287,URC,LZO,29.030556,105.46889
9289,URC,ISB,33.548333,72.825
9292,URC,FOC,25.931231,119.66923
9295,URC,UYN,38.361466,109.596181
9297,URC,FUG,32.866667,115.7
9300,URC,LHE,31.520833,74.402778
9304,URC,IST,41.260278,28.741944
9305,UYN,XIY,34.438416,108.760946
9306,UYN,PKX,39.508611,116.410833
9307,UYN,TSN,39.128273,117.355906
9308,UYN,PVG,31.143333,121.805278
9309,UYN,TFU,30.314195,104.44186
9310,UYN,KWE,26.544217,106.79598
9311,UYN,HGH,30.236934,120.432356
9312,UYN,CSX,28.193336,113.214592
9313,UYN,TAO,36.361944,120.088333
9314,UYN,DLC,38.96102,121.539991
9315,UYN,CKG,29.7192,106.641998
9316,UYN,KMG,25.101944,102.929167
9317,UYN,LHW,36.509497,103.61756
9318,UYN,NKG,31.735737,118.86652
9319,UYN,TNA,36.857689,117.206881
9320,UYN,WUH,30.776789,114.217577
9321,UYN,NGB,29.826696,121.462002
9322,UYN,XNN,36.527506,102.043002
9323,UYN,SZX,22.639444,113.810833
9324,UYN,CGO,34.527519,113.840242
9326,UYN,YTY,32.563057,119.720278
9327,UYN,CGQ,43.99611,125.68528
9328,UYN,FOC,25.931231,119.66923
9329,UYN,HAK,19.934877,110.45896
9330,UYN,URC,43.90126,87.475148
9331,UYN,JNG,35.646944,116.742222
9332,UYN,CAN,23.387862,113.29734
9333,UYN,HRB,45.620854,126.23644
9334,UYN,PEK,40.078538,116.587095
9335,UYN,SHE,41.634992,123.485731
9336,UYN,CJU,33.506698,126.493119
9337,VTE,BKK,13.693062,100.752044
9338,VTE,KMG,25.101944,102.929167
9341,VTE,HAN,21.214184,105.802827
9343,VTE,ICN,37.458764,126.441961
9344,VTE,DMK,13.9125,100.606667
9347,VTE,CAN,23.387862,113.29734
9350,VTE,PNH,11.552193,104.846174
9351,VTE,YNZ,33.431217,120.204406
9352,VTE,PVG,31.143333,121.805278
9354,VTE,DLC,38.96102,121.539991
9355,VTE,SGN,10.813045,106.662477
9356,VTE,HAK,19.934877,110.45896
9357,VTE,NNG,22.61321,108.167501
9358,VTE,SIN,1.361173,103.990201
9359,VTE,JHG,21.973422,100.766454
9360,VTE,CKG,29.7192,106.641998
9361,VTE,CSX,28.193336,113.214592
9362,VTE,KUL,2.744344,101.717259
9364,VTE,PUS,35.179319,128.948728
9365,VTE,TFU,30.314195,104.44186
9366,VTE,RGN,16.900069,96.134152
9368,VTE,CZX,31.914116,119.779762
9369,VTE,JJN,24.802809,118.587293
9370,VTE,HKG,22.315248,113.93649
9371,VTE,HGH,30.236934,120.432356
9372,VTE,LHW,36.509497,103.61756
9373,VTE,XIY,34.438416,108.760946
9374,WEH,CGQ,43.99611,125.68528
9375,WEH,DLC,38.96102,121.539991
9376,WEH,HRB,45.620854,126.23644
9377,WEH,PEK,40.078538,116.587095
9378,WEH,PVG,31.143333,121.805278
9379,WEH,SHE,41.634992,123.485731
9380,WEH,HGH,30.236934,120.432356
9381,WEH,ICN,37.458764,126.441961
9382,WEH,SHA,31.19779,121.333473
9383,WEH,NGB,29.826696,121.462002
9384,WEH,TNA,36.857689,117.206881
9385,WEH,TFU,30.314195,104.44186
9386,WEH,CAN,23.387862,113.29734
9387,WEH,PKX,39.508611,116.410833
9388,WEH,YNZ,33.431217,120.204406
9389,WEH,XIY,34.438416,108.760946
9390,WEH,HFE,31.992778,116.973333
9391,WEH,JNG,35.646944,116.742222
9392,WEH,WNZ,27.91566,120.847381
9393,WEH,NKG,31.735737,118.86652
9394,WEH,FOC,25.931231,119.66923
9395,WEH,DZH,31.048611,107.435556
9397,WEH,LYA,34.736361,112.385406
9398,WEH,TYN,37.754996,112.62585
9399,WEH,HAK,19.934877,110.45896
9401,WMT,CKG,29.7192,106.641998
9402,WMT,XIY,34.438416,108.760946
9403,WMT,KWE,26.544217,106.79598
9404,WMT,KHN,28.859902,115.907845
9406,WMT,PVG,31.143333,121.805278
9407,WMT,JJN,24.802809,118.587293
9408,WMT,SZX,22.639444,113.810833
9409,WMT,XMN,24.543064,118.134178
9410,WMT,CGO,34.527519,113.840242
9411,WMT,PEK,40.078538,116.587095
9412,WMT,SYX,18.305276,109.40888
9413,WMT,ZHA,21.214727,110.362715
9414,WMT,ACX,25.085556,104.959444
9415,WMT,HGH,30.236934,120.432356
9416,WMT,CAN,23.387862,113.29734
9417,WMT,INC,38.323031,106.388059
9418,WMT,ZUH,22.011788,113.370601
9419,WMT,LJG,26.679975,100.245768
9420,WMT,DLU,25.65135,100.323158
9422,WMT,NGB,29.826696,121.462002
9423,WMT,KMG,25.101944,102.929167
9424,WMT,NKG,31.735737,118.86652
9425,WMT,WUH,30.776789,114.217577
9426,WMT,NNG,22.61321,108.167501
9427,WMT,SJW,38.281868,114.692106
9428,WMT,TAO,36.361944,120.088333
9429,WMT,SWA,23.54944,116.510277
9430,WMT,TFU,30.314195,104.44186
9431,WMT,HAK,19.934877,110.45896
9432,WMT,TNA,36.857689,117.206881
9433,WMT,HFE,31.992778,116.973333
9434,WMT,YIW,29.344562,120.028808
9435,WMT,TSN,39.128273,117.355906
9436,WNZ,CAN,23.387862,113.29734
9437,WNZ,KWE,26.544217,106.79598
9438,WNZ,KMG,25.101944,102.929167
9439,WNZ,SZX,22.639444,113.810833
9440,WNZ,WUH,30.776789,114.217577
9441,WNZ,CGO,34.527519,113.840242
9442,WNZ,CKG,29.7192,106.641998
9443,WNZ,PEK,40.078538,116.587095
9444,WNZ,PVG,31.143333,121.805278
9445,WNZ,TFU,30.314195,104.44186
9446,WNZ,XIY,34.438416,108.760946
9447,WNZ,PKX,39.508611,116.410833
9448,WNZ,TSN,39.128273,117.355906
9449,WNZ,TAO,36.361944,120.088333
9450,WNZ,CTU,30.581134,103.956799
9451,WNZ,CSX,28.193336,113.214592
9452,WNZ,ZUH,22.011788,113.370601
9453,WNZ,TYN,37.754996,112.62585
9454,WNZ,DLC,38.96102,121.539991
9455,WNZ,NNG,22.61321,108.167501
9456,WNZ,SHE,41.634992,123.485731
9457,WNZ,SYX,18.305276,109.40888
9458,WNZ,TNA,36.857689,117.206881
9459,WNZ,CGQ,43.99611,125.68528
9460,WNZ,SJW,38.281868,114.692106
9461,WNZ,YIH,30.549934,111.478938
9463,WNZ,LHW,36.509497,103.61756
9464,WNZ,WEH,37.188142,122.236067
9465,WNZ,HAK,19.934877,110.45896
9466,WNZ,HKG,22.315248,113.93649
9467,WNZ,HRB,45.620854,126.23644
9468,WNZ,KWL,25.217585,110.046839
9469,WNZ,LYI,35.047477,118.407068
9470,WNZ,SWA,23.54944,116.510277
9471,WNZ,YNT,37.657222,120.987222
9473,WNZ,LZO,29.030556,105.46889
9475,WNZ,CZX,31.914116,119.779762
9478,WNZ,ENH,30.321934,109.482012
9479,WNZ,XMN,24.543064,118.134178
9480,WNZ,YBP,28.801665,104.551835
9481,WNZ,DSN,39.496721,109.860527
9482,WNZ,LYG,34.565938,118.876986
9483,WNZ,MIG,31.427633,104.747139
9484,WNZ,FUG,32.866667,115.7
9485,WNZ,XFN,32.150067,112.290691
9491,WNZ,HNY,26.723889,112.618333
9494,WNZ,NRT,35.773213,140.387443
9495,WNZ,MFM,22.156587,113.57285
9496,WNZ,XNN,36.527506,102.043002
9497,WNZ,ICN,37.458764,126.441961
9498,WNZ,INC,38.323031,106.388059
9499,WNZ,JNG,35.646944,116.742222
9501,WNZ,YCU,35.114987,111.037051
9502,WNZ,YTY,32.563057,119.720278
9503,WNZ,SHS,30.321995,112.2781
9504,WNZ,HLD,49.209906,119.818129
9505,WNZ,ZHA,21.214727,110.362715
9506,WNZ,BKK,13.693062,100.752044
9507,WUH,KMG,25.101944,102.929167
9508,WUH,TFU,30.314195,104.44186
9509,WUH,TAO,36.361944,120.088333
9510,WUH,CAN,23.387862,113.29734
9511,WUH,HAK,19.934877,110.45896
9512,WUH,PKX,39.508611,116.410833
9513,WUH,URC,43.90126,87.475148
9514,WUH,XMN,24.543064,118.134178
9515,WUH,CKG,29.7192,106.641998
9516,WUH,SZX,22.639444,113.810833
9517,WUH,PEK,40.078538,116.587095
9518,WUH,CTU,30.581134,103.956799
9519,WUH,SHE,41.634992,123.485731
9520,WUH,SHA,31.19779,121.333473
9521,WUH,TNA,36.857689,117.206881
9522,WUH,PVG,31.143333,121.805278
9523,WUH,SYX,18.305276,109.40888
9524,WUH,WNZ,27.91566,120.847381
9525,WUH,DLC,38.96102,121.539991
9526,WUH,TSN,39.128273,117.355906
9527,WUH,NNG,22.61321,108.167501
9528,WUH,FOC,25.931231,119.66923
9529,WUH,TYN,37.754996,112.62585
9530,WUH,CGQ,43.99611,125.68528
9531,WUH,ENH,30.321934,109.482012
9532,WUH,HET,40.854712,111.814157
9533,WUH,HRB,45.620854,126.23644
9534,WUH,YNT,37.657222,120.987222
9535,WUH,ZUH,22.011788,113.370601
9536,WUH,NGB,29.826696,121.462002
9537,WUH,KWE,26.544217,106.79598
9538,WUH,HGH,30.236934,120.432356
9539,WUH,HUZ,23.050418,114.596859
9540,WUH,LHW,36.509497,103.61756
9541,WUH,INC,38.323031,106.388059
9542,WUH,XNN,36.527506,102.043002
9543,WUH,SWA,23.54944,116.510277
9544,WUH,XIY,34.438416,108.760946
9545,WUH,JJN,24.802809,118.587293
9547,WUH,HYN,28.562224,121.428614
9548,WUH,LJG,26.679975,100.245768
9549,WUH,ZHA,21.214727,110.362715
9550,WUH,YNZ,33.431217,120.204406
9551,WUH,DLU,25.65135,100.323158
9552,WUH,HKG,22.315248,113.93649
9553,WUH,YCU,35.114987,111.037051
9555,WUH,JHG,21.973422,100.766454
9556,WUH,HSN,29.935258,122.356914
9557,WUH,SIN,1.361173,103.990201
9558,WUH,LYI,35.047477,118.407068
9559,WUH,DSN,39.496721,109.860527
9560,WUH,HIA,33.7875,119.12778
9561,WUH,LZO,29.030556,105.46889
9565,WUH,ACX,25.085556,104.959444
9566,WUH,BKI,5.923961,116.050753
9567,WUH,BKK,13.693062,100.752044
9570,WUH,DMK,13.9125,100.606667
9573,WUH,MIG,31.427633,104.747139
9574,WUH,LXA,29.2978,90.911903
9578,WUH,WMT,27.96222,106.435
9580,WUH,UYN,38.361466,109.596181
9581,WUH,ICN,37.458764,126.441961
9582,WUH,KHH,22.5725,120.345278
9589,WUH,MFM,22.156587,113.57285
9590,WUH,YBP,28.801665,104.551835
9592,WUH,BAV,40.563442,109.998495
9593,WUH,HLD,49.209906,119.818129
9596,WUH,DZH,31.048611,107.435556
9599,WUH,KHG,39.53689,76.010387
9603,WUH,DXB,25.256557,55.366071
9605,WUH,KUL,2.744344,101.717259
9607,WUH,NRT,35.773213,140.387443
9608,WUH,TPE,25.075512,121.23248
9609,WUH,YIW,29.344562,120.028808
9610,WUH,JNG,35.646944,116.742222
9612,WUH,YIN,43.951998,81.331444
9617,WUX,CAN,23.387862,113.29734
9618,WUX,SZX,22.639444,113.810833
9619,WUX,CKG,29.7192,106.641998
9620,WUX,TFU,30.314195,104.44186
9621,WUX,KMG,25.101944,102.929167
9622,WUX,XIY,34.438416,108.760946
9623,WUX,CSX,28.193336,113.214592
9624,WUX,CTU,30.581134,103.956799
9625,WUX,DLC,38.96102,121.539991
9626,WUX,KIX,34.43533,135.243977
9627,WUX,PKX,39.508611,116.410833
9628,WUX,KWE,26.544217,106.79598
9629,WUX,PEK,40.078538,116.587095
9630,WUX,SHE,41.634992,123.485731
9631,WUX,XMN,24.543064,118.134178
9632,WUX,CGQ,43.99611,125.68528
9633,WUX,HKG,22.315248,113.93649
9634,WUX,HUZ,23.050418,114.596859
9635,WUX,MFM,22.156587,113.57285
9636,WUX,SYX,18.305276,109.40888
9637,WUX,TAO,36.361944,120.088333
9638,WUX,TYN,37.754996,112.62585
9639,WUX,NNG,22.61321,108.167501
9640,WUX,ICN,37.458764,126.441961
9641,WUX,HRB,45.620854,126.23644
9642,WUX,FOC,25.931231,119.66923
9643,WUX,JJN,24.802809,118.587293
9644,WUX,KWL,25.217585,110.046839
9645,WUX,LJG,26.679975,100.245768
9646,WUX,LHW,36.509497,103.61756
9647,WUX,ZUH,22.011788,113.370601
9648,WUX,NRT,35.773213,140.387443
9649,WUX,YCU,35.114987,111.037051
9650,WUX,SIN,1.361173,103.990201
9652,WUX,XNN,36.527506,102.043002
9653,WUX,XFN,32.150067,112.290691
9655,WUX,HET,40.854712,111.814157
9657,WUX,DSN,39.496721,109.860527
9659,WUX,LZO,29.030556,105.46889
9660,WUX,HNY,26.723889,112.618333
9661,WUX,YBP,28.801665,104.551835
9662,WUX,DYG,29.10712,110.445685
